empty_slots,extra,free_bikes,id,latitude,longitude,name,timestamp,ebikes,has_ebikes,last_updated,payment_0,payment_1,payment-terminal,rental_uris_android,rental_uris_ios,renting,returning,slots,uid
20,"{'ebikes': 3, 'has_ebikes': True, 'last_updated': 1696291785, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 25, 'uid': '3ac37967-e174-421a-bfeb-d02249fb1266'}",4,8d68c3d8ad8f84bb934367af7e04d72a,40.639673,-74.008957,55 St & 7 Ave,2023-10-03 00:11:37.502000+00:00,3,True,1696291785,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,25,3ac37967-e174-421a-bfeb-d02249fb1266
2,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291817, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 22, 'uid': 'dfb8b9c8-3006-4b76-963a-95f7471dc0a8'}",19,40d88c9ea10bc734d08774c83b34943b,40.646037,-73.980963,Dahill Rd & 12 Ave,2023-10-03 00:11:37.889000+00:00,0,True,1696291817,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,22,dfb8b9c8-3006-4b76-963a-95f7471dc0a8
10,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291858, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 30, 'uid': 'c0ce2a38-04f5-4333-8818-2a3faa84f214'}",18,c2c8b1bc37cfb54d223cc1cdda5784cf,40.652563,-73.972573,Prospect Park SW & Greenwood Ave,2023-10-03 00:11:37.860000+00:00,0,True,1696291858,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,30,c0ce2a38-04f5-4333-8818-2a3faa84f214
3,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291837, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 30, 'uid': '80969478-8dbc-42e1-8e16-ac0132a431c2'}",25,db2389646ab5c7405eee1fe2464a8423,40.648055,-73.972432,E 8 St & Caton Ave,2023-10-03 00:11:38.873000+00:00,1,True,1696291837,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,30,80969478-8dbc-42e1-8e16-ac0132a431c2
2,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291851, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 30, 'uid': 'e85c3165-ad0a-44a3-9683-d8cf7575f465'}",27,08a3ab166ffc3f6ee272e882614d122b,40.648481,-73.97058,Caton Ave & E 10 St,2023-10-03 00:11:39.380000+00:00,1,True,1696291851,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,30,e85c3165-ad0a-44a3-9683-d8cf7575f465
2,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291850, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 20, 'uid': 'bbb48e80-7d2f-4b3c-bb8c-591bc931945a'}",17,889c0cfdb9c9f8c94de5876beb6ed116,40.645074,-73.979681,Albemarle Rd & McDonald Ave,2023-10-03 00:11:38.010000+00:00,0,True,1696291850,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,20,bbb48e80-7d2f-4b3c-bb8c-591bc931945a
0,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291823, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 21, 'uid': '8df41833-c7bf-4171-bdab-58d64f6ade54'}",20,b952c5211a765ab28d62a76358a79987,40.643817,-73.977433,E 3 St & Church Ave,2023-10-03 00:11:37.781000+00:00,2,True,1696291823,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,21,8df41833-c7bf-4171-bdab-58d64f6ade54
2,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291774, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 20, 'uid': '8dc8c0b3-4d70-40fe-a75a-86e30ecb676b'}",16,7a36ceac525a608f6c5b45bc748af648,40.647718,-73.973663,Caton Ave & E 7 St,2023-10-03 00:11:38.711000+00:00,1,True,1696291774,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,20,8dc8c0b3-4d70-40fe-a75a-86e30ecb676b
7,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291855, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': 'bd1760ad-3af3-4ede-9bd7-c8fbf46d7192'}",14,4d1150f7b8fe6e5dae107d2cd5408189,40.817245,-73.938787,Lenox Ave & W 140 St,2023-10-03 00:11:38.717000+00:00,2,True,1696291855,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,23,bd1760ad-3af3-4ede-9bd7-c8fbf46d7192
1,"{'ebikes': 8, 'has_ebikes': True, 'last_updated': 1696291841, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 20, 'uid': 'eb217a2c-1dd0-4690-a34e-ecc1a708f883'}",17,33bf6b879b295d980807bfb5f217fb1d,40.637033,-74.022141,4 Ave & Shore Road Dr,2023-10-03 00:11:38.073000+00:00,8,True,1696291841,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,20,eb217a2c-1dd0-4690-a34e-ecc1a708f883
12,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291816, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 45, 'uid': '7e70b65e-00c1-40d5-984d-17232a4ee05e'}",22,dbafabe812b9c13381b35040fb2934de,40.73498,-74.00697,Greenwich St & Perry St,2023-10-03 00:11:38.587000+00:00,2,True,1696291816,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,45,7e70b65e-00c1-40d5-984d-17232a4ee05e
2,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291811, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 30, 'uid': 'b5010362-af16-4357-8fb7-5958576954c0'}",25,50d54e4652ada485aca201c90494ebba,40.651847,-73.965248,Parade Pl & Crooke Ave,2023-10-03 00:11:37.395000+00:00,2,True,1696291811,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,30,b5010362-af16-4357-8fb7-5958576954c0
11,"{'ebikes': 5, 'has_ebikes': True, 'last_updated': 1696291808, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '9789dc0f-1eb6-4830-bda9-1ce5f1413e19'}",7,4412a57b1d9a12fa7ee95090300ed493,40.640831,-74.010996,6 Ave & 55 St,2023-10-03 00:11:39.099000+00:00,5,True,1696291808,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,19,9789dc0f-1eb6-4830-bda9-1ce5f1413e19
16,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291849, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 25, 'uid': '189f573b-a2d0-40d2-af15-83c5015d93e2'}",5,bc26b2c08c620b869754cac769cf1678,40.647379,-74.000911,7 Ave & 41 St,2023-10-03 00:11:37.730000+00:00,1,True,1696291849,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,25,189f573b-a2d0-40d2-af15-83c5015d93e2
0,"{'ebikes': 10, 'has_ebikes': True, 'last_updated': 1696291807, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 21, 'uid': '93da4d1b-d574-45b0-85d7-5b82e2887267'}",18,5179f9fdc93602aea0984f025db15f86,40.640493,-74.02564,65 St & 2 Ave,2023-10-03 00:11:38.224000+00:00,10,True,1696291807,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,21,93da4d1b-d574-45b0-85d7-5b82e2887267
1,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291852, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '180b83a0-329c-4069-87be-df862cb1baed'}",20,510da282032fb405cfbaa8ecb880ce7a,40.642031,-73.981073,Church Ave & Story St,2023-10-03 00:11:37.907000+00:00,0,True,1696291852,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,23,180b83a0-329c-4069-87be-df862cb1baed
12,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291776, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 21, 'uid': 'ad037fe2-4a28-4b55-863c-229aada0b43a'}",7,9075ebf1af9e8dcd5897e500e095b42f,40.643546,-73.986418,12 Ave & 36 St,2023-10-03 00:11:37.590000+00:00,2,True,1696291776,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,21,ad037fe2-4a28-4b55-863c-229aada0b43a
5,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291830, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 21, 'uid': '7aa86431-bbc5-4d9c-8198-9630c9d32a22'}",11,0007398f39bd26118c9fdfd5197ccada,40.644367,-73.984276,Chester Ave & 12 Ave,2023-10-03 00:11:37.432000+00:00,0,True,1696291830,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,21,7aa86431-bbc5-4d9c-8198-9630c9d32a22
1,"{'ebikes': 4, 'has_ebikes': True, 'last_updated': 1696291758, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 20, 'uid': 'ddc8ca6c-dceb-4603-ab1e-4bd972ca2a3d'}",18,17dfeadc096cf5cf032191ff43d38954,40.635679,-74.020005,5 Ave & 66 St,2023-10-03 00:11:38.012000+00:00,4,True,1696291758,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,20,ddc8ca6c-dceb-4603-ab1e-4bd972ca2a3d
0,"{'ebikes': 5, 'has_ebikes': True, 'last_updated': 1696291815, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 27, 'uid': 'ebfafca3-5818-4e6f-8374-98f44a0ca0c6'}",22,3df90482a0b357b6863415f24afaf337,40.638246,-74.024714,3 Ave & Wakeman Pl,2023-10-03 00:11:37.775000+00:00,5,True,1696291815,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,27,ebfafca3-5818-4e6f-8374-98f44a0ca0c6
4,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291787, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '1dba415a-2c46-419e-838d-7e068b8d7d6f'}",19,ee79eef0eb17730c4b2f2e2dcad51744,40.649143,-74.012384,47 St & 3 Ave,2023-10-03 00:11:38.049000+00:00,0,True,1696291787,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,23,1dba415a-2c46-419e-838d-7e068b8d7d6f
0,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291741, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 29, 'uid': '557f8d40-dec1-4c61-bd03-a0d1a6ea0e4b'}",29,4dec1a6465c5a41616daa053cb5dbcf0,40.642809,-73.979239,Church Ave & McDonald Ave,2023-10-03 00:11:38.948000+00:00,1,True,1696291741,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,29,557f8d40-dec1-4c61-bd03-a0d1a6ea0e4b
3,"{'ebikes': 7, 'has_ebikes': True, 'last_updated': 1696291856, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 25, 'uid': 'f06c01c3-fd7f-443c-a0c7-fc9233d77f6a'}",18,e364546944301178f4834ea1cdb485a9,40.633385,-74.016562,67 St & Erik Pl,2023-10-03 00:11:37.548000+00:00,7,True,1696291856,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,25,f06c01c3-fd7f-443c-a0c7-fc9233d77f6a
19,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291761, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 27, 'uid': '328d778a-7e71-4240-acae-b84f0fdaa5c5'}",6,5887cb3baeff9e407837d2b239318fa9,40.646351,-74.009271,48 St & 5 Ave,2023-10-03 00:11:38.212000+00:00,1,True,1696291761,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,27,328d778a-7e71-4240-acae-b84f0fdaa5c5
2,"{'ebikes': 10, 'has_ebikes': True, 'last_updated': 1696291849, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 24, 'uid': 'b43ecf62-4c9d-4b06-ac9a-5837084f769f'}",20,5253860d7fdb4c190aedf6c9c860ec19,40.63766,-74.01782,63 St & 5 Ave,2023-10-03 00:11:37.434000+00:00,10,True,1696291849,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,24,b43ecf62-4c9d-4b06-ac9a-5837084f769f
25,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291828, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 36, 'uid': 'b53b5e8f-9503-48d1-b3e3-9347ecef38e2'}",10,9d2fc19d2f718782e4a7390455b7dcc4,40.699871408829885,-73.91171872615814,Wyckoff Ave & Gates Ave,2023-10-03 00:11:39.218000+00:00,0,True,1696291828,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,36,b53b5e8f-9503-48d1-b3e3-9347ecef38e2
2,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291800, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 29, 'uid': '02fb0f6a-b1dc-4e1c-97f8-fe70462670a3'}",23,1e41d02b3967f2f4cb10c45411a48f63,40.651566,-73.972212,Park Cir & East Dr,2023-10-03 00:11:38.323000+00:00,1,True,1696291800,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,29,02fb0f6a-b1dc-4e1c-97f8-fe70462670a3
5,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291785, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '2546c9b9-5b1a-4e9f-a9cc-f8b986b79748'}",17,6e561bff612d054e7dc44fce08a106ca,40.857994,-73.932173,Broadway & W 192 St,2023-10-03 00:11:38.213000+00:00,1,True,1696291785,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,23,2546c9b9-5b1a-4e9f-a9cc-f8b986b79748
1,"{'ebikes': 4, 'has_ebikes': True, 'last_updated': 1696291841, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 34, 'uid': 'a33a2d11-33a5-46ad-a086-5698ac17b7b4'}",28,9b4e7e12bd315c709b8ec167392f73ef,40.861382,-73.925591,Nagle Ave & Thayer St,2023-10-03 00:11:39.263000+00:00,4,True,1696291841,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,34,a33a2d11-33a5-46ad-a086-5698ac17b7b4
10,"{'ebikes': 4, 'has_ebikes': True, 'last_updated': 1696291764, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 21, 'uid': 'd8e02e7b-632b-4fbe-95b9-80efa47473e3'}",8,b30d056e88bffed29b2838d41cba4dde,40.852538,-73.93441,Broadway & W 185 St,2023-10-03 00:11:38.137000+00:00,4,True,1696291764,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,21,d8e02e7b-632b-4fbe-95b9-80efa47473e3
26,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291802, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 55, 'uid': '116dbc02-a3c1-4b65-9f73-2a09a2aa1379'}",15,f703103bec09f0ad712ddee47b8e69c6,40.74198159994023,-74.00831580162048,10 Ave & W 14 St,2023-10-03 00:11:38.154000+00:00,0,True,1696291802,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,55,116dbc02-a3c1-4b65-9f73-2a09a2aa1379
16,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291837, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '24509e46-a0de-47e8-ba40-9441da68952a'}",2,e8628032eae1aa28ba999c2d4bdacd1b,40.856906,-73.935662,Ft. Washington Ave & W 190 St,2023-10-03 00:11:38.658000+00:00,0,True,1696291837,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,19,24509e46-a0de-47e8-ba40-9441da68952a
16,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291817, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 21, 'uid': '8d650b03-920d-4d44-a48f-8d9a1a0ba264'}",4,da1186c254d1d4508022d646286aeef6,40.85648733523576,-73.93296986818314,W 190 St & Broadway,2023-10-03 00:11:38.252000+00:00,1,True,1696291817,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,21,8d650b03-920d-4d44-a48f-8d9a1a0ba264
39,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291857, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 54, 'uid': 'bfe5e69d-89ff-48b3-bf20-80cbdfa443e0'}",11,be83b855aa9f1662cc6fed1c8ce74604,40.731734785883454,-73.9612390102593,India St Pier,2023-10-03 00:11:38.223000+00:00,2,True,1696291857,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,54,bfe5e69d-89ff-48b3-bf20-80cbdfa443e0
1,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291792, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '579e583e-60ab-4f2a-83d0-fabebddfcd0f'}",16,32ccbe44cc6c7f5283eeb6ecd3b70596,40.862058,-73.929719,Broadway & Ellwood St,2023-10-03 00:11:38.724000+00:00,2,True,1696291792,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,19,579e583e-60ab-4f2a-83d0-fabebddfcd0f
1,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291855, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 21, 'uid': '3d68a3fd-91da-49e8-9cd5-69b333863789'}",19,55b7dd7b5da7068f7e7d0343570ac64f,40.86012,-73.928489,Nagle Ave & Ellwood St,2023-10-03 00:11:38.394000+00:00,2,True,1696291855,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,21,3d68a3fd-91da-49e8-9cd5-69b333863789
29,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291808, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 39, 'uid': '66de1580-0aca-11e7-82f6-3863bb44ef7c'}",2,6e5169f9d5f9300507feeb3bff4a9c7e,40.6729679,-73.97087984,Grand Army Plaza & Plaza St West,2023-10-03 00:11:38.497000+00:00,0,True,1696291808,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,39,66de1580-0aca-11e7-82f6-3863bb44ef7c
16,"{'ebikes': 3, 'has_ebikes': True, 'last_updated': 1696291781, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 21, 'uid': '4f57360d-a4cb-4568-b74a-f3086ccaee2e'}",3,a7c8abafe4a9f624e51955acb4629e24,40.867505,-73.926363,Seaman Ave & Beak St,2023-10-03 00:11:38.074000+00:00,3,True,1696291781,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,21,4f57360d-a4cb-4568-b74a-f3086ccaee2e
3,"{'ebikes': 4, 'has_ebikes': True, 'last_updated': 1696291775, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '53ef19c6-eaa7-47f7-807e-f51b574b1be0'}",13,d92c5903e7b8b769dc35fb2dc6fb61e4,40.868846,-73.931537,Dyckman St & Staff St,2023-10-03 00:11:38.567000+00:00,4,True,1696291775,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,19,53ef19c6-eaa7-47f7-807e-f51b574b1be0
